id,startDate,endDate,clientId,status,name,cpf,phone,email
1091,2024-07-13T11:21:38.000Z,2024-07-13T12:24:38.000Z,1091,active,JANAÍNA SILVA,538.xxx.xxx-13,(67) 9xxxx-8044,jana*******va57@hotmail.com
1247,2024-07-13T11:17:59.000Z,2024-07-13T12:17:59.000Z,1247,active,YURI R. MORAES,514.xxx.xxx-12,(67) 9xxxx-6839,yuri***raes@live.com
1052,2024-07-13T11:16:06.000Z,2024-07-13T12:23:06.000Z,1052,active,FABRÍCIO NOGUEIRA,507.xxx.xxx-01,(67) 9xxxx-3154,fabr*********eira@hotmail.com
915,2024-07-13T11:14:35.000Z,2024-07-13T12:28:35.000Z,915,inactive,EDUARDA FRANCO,313.xxx.xxx-01,(67) 9xxxx-4361,edua********co93@yahoo.com
1152,2024-07-13T11:05:45.000Z,2024-07-13T12:07:45.000Z,1152,inactive,MAITÊ BRAGA,842.xxx.xxx-21,(67) 9xxxx-7140,mait*****ga72@live.com
970,2024-07-13T11:02:17.000Z,2024-07-13T11:45:17.000Z,970,active,CAUÃ MOREIRA,049.xxx.xxx-11,(67) 9xxxx-6736,caua****eira@live.com
918,2024-07-13T11:01:41.000Z,2024-07-13T12:00:41.000Z,918,active,CARLA I. COSTA,460.xxx.xxx-60,(67) 9xxxx-8460,carl*****ta48@live.com
1209,2024-07-13T10:50:49.000Z,2024-07-13T11:48:49.000Z,1209,active,MARIA CECÍLIA SILVA,631.xxx.xxx-79,(67) 9xxxx-7895,mari************va94@yahoo.com
1092,2024-07-13T10:50:04.000Z,2024-07-13T11:41:04.000Z,1092,active,LORRAINE NOGUEIRA,322.xxx.xxx-09,(67) 9xxxx-6804,lorr***********ra34@live.com
1194,2024-07-13T10:48:10.000Z,2024-07-13T12:01:10.000Z,1194,inactive,FÁBIO MELO,684.xxx.xxx-41,(67) 9xxxx-3944,fabi**melo@gmail.com
1174,2024-07-13T10:46:26.000Z,2024-07-13T11:57:26.000Z,1174,active,MELISSA COSTA,336.xxx.xxx-07,(67) 9xxxx-2128,meli*******ta80@hotmail.com
1071,2024-07-13T10:45:51.000Z,2024-07-13T11:50:51.000Z,1071,active,EMANUELLY SOUZA,112.xxx.xxx-03,(67) 9xxxx-3608,eman*******ouza@bol.com.br
1110,2024-07-13T10:45:27.000Z,2024-07-13T11:32:27.000Z,1110,active,BENÍCIO NOGUEIRA,278.xxx.xxx-81,(67) 9xxxx-9008,beni********eira@gmail.com
1086,2024-07-13T10:41:58.000Z,2024-07-13T11:23:58.000Z,1086,active,HUGO COSTA,411.xxx.xxx-49,(67) 9xxxx-4895,hugo****ta92@gmail.com
1226,2024-07-13T10:41:57.000Z,2024-07-13T11:47:57.000Z,1226,active,ANA LUIZA FRANCO,993.xxx.xxx-44,(67) 9xxxx-4110,anal*******anco@live.com
1167,2024-07-13T10:35:54.000Z,2024-07-13T11:35:54.000Z,1167,active,ESTHER ALBUQUERQUE,581.xxx.xxx-02,(67) 9xxxx-7631,esth************ue17@hotmail.com
1029,2024-07-13T10:35:31.000Z,2024-07-13T11:23:31.000Z,1029,active,PABLO SILVA,746.xxx.xxx-13,(67) 9xxxx-8461,pabl*****va31@bol.com.br
1203,2024-07-13T10:32:14.000Z,2024-07-13T11:15:14.000Z,1203,active,ELÍSIO REIS,956.xxx.xxx-04,(67) 9xxxx-5706,elis***reis@gmail.com
1183,2024-07-13T10:30:37.000Z,2024-07-13T11:28:37.000Z,1183,inactive,JÚLIO OLIVEIRA,932.xxx.xxx-40,(67) 9xxxx-7134,juli********ra45@gmail.com
1121,2024-07-13T10:30:29.000Z,2024-07-13T11:26:29.000Z,1121,active,LEONARDO NOGUEIRA,468.xxx.xxx-07,(67) 9xxxx-4721,leon***********ra45@gmail.com
893,2024-07-13T10:30:28.000Z,2024-07-13T11:25:28.000Z,893,active,ANTONELLA MORAES,637.xxx.xxx-54,(67) 9xxxx-4351,anto********raes@gmail.com
1134,2024-07-13T10:26:06.000Z,2024-07-13T11:17:06.000Z,1134,active,FÉLIX PEREIRA,745.xxx.xxx-67,(67) 9xxxx-9086,feli*****eira@live.com
929,2024-07-13T10:20:21.000Z,2024-07-13T11:13:21.000Z,929,active,SUÉLEN BARROS,934.xxx.xxx-33,(67) 9xxxx-8208,suel*******os93@gmail.com
1084,2024-07-13T10:15:54.000Z,2024-07-13T11:14:54.000Z,1084,active,FREDERICO A. BRAGA,715.xxx.xxx-27,(67) 9xxxx-4000,fred*******raga@bol.com.br
1125,2024-07-13T10:15:41.000Z,2024-07-13T11:09:41.000Z,1125,active,GAEL BRAGA,908.xxx.xxx-35,(67) 9xxxx-9709,gael****ga42@live.com
1204,2024-07-13T10:12:28.000Z,2024-07-13T11:14:28.000Z,1204,active,NATANIEL MELO,485.xxx.xxx-65,(67) 9xxxx-2273,nata*******lo68@gmail.com
1103,2024-07-13T10:11:32.000Z,2024-07-13T11:20:32.000Z,1103,active,SIRINEU FRANCO,263.xxx.xxx-02,(67) 9xxxx-7664,siri********co42@gmail.com
1124,2024-07-13T10:10:24.000Z,2024-07-13T10:58:24.000Z,1124,inactive,DAVI CARVALHO,863.xxx.xxx-01,(67) 9xxxx-6776,davi*****alho@hotmail.com
934,2024-07-13T10:08:10.000Z,2024-07-13T11:03:10.000Z,934,inactive,JÚLIO CÉSAR XAVIER,220.xxx.xxx-09,(67) 9xxxx-5620,juli***********er93@yahoo.com
1168,2024-07-13T10:05:36.000Z,2024-07-13T10:49:36.000Z,1168,active,BERNARDO SANTOS,765.xxx.xxx-38,(67) 9xxxx-2943,bern*******ntos@yahoo.com
897,2024-07-12T23:59:49.000Z,2024-07-13T01:00:49.000Z,897,active,FELICIANO SILVA,577.xxx.xxx-10,(67) 9xxxx-9153,feli*******ilva@hotmail.com
1172,2024-07-12T23:58:21.000Z,2024-07-13T01:06:21.000Z,1172,active,MORGANA SILVA,883.xxx.xxx-81,(67) 9xxxx-7026,morg*****ilva@yahoo.com
955,2024-07-12T23:58:04.000Z,2024-07-13T00:50:04.000Z,955,active,MARIANA COSTA,885.xxx.xxx-72,(67) 9xxxx-3315,mari*******ta91@bol.com.br
1150,2024-07-12T23:56:05.000Z,2024-07-13T01:00:05.000Z,1150,active,MARIANA OLIVEIRA,474.xxx.xxx-14,(67) 9xxxx-1204,mari********eira@yahoo.com
991,2024-07-12T23:52:31.000Z,2024-07-13T01:02:31.000Z,991,active,NATÁLIA E. PEREIRA,347.xxx.xxx-25,(67) 9xxxx-9552,nata*********ra78@bol.com.br
974,2024-07-12T23:51:18.000Z,2024-07-13T00:54:18.000Z,974,active,NÚBIA MORAES,842.xxx.xxx-57,(67) 9xxxx-3305,nubi****raes@hotmail.com
1223,2024-07-12T23:50:42.000Z,2024-07-13T00:44:42.000Z,1223,active,SARA O. BATISTA,933.xxx.xxx-15,(67) 9xxxx-1135,sara******ta49@live.com
1044,2024-07-12T23:49:27.000Z,2024-07-13T00:56:27.000Z,1044,active,MARCELO A. SARAIVA,159.xxx.xxx-36,(67) 9xxxx-5952,marc*******aiva@live.com
1023,2024-07-12T23:44:25.000Z,2024-07-13T00:48:25.000Z,1023,active,FREDERICO SARAIVA,320.xxx.xxx-40,(67) 9xxxx-7480,fred***********va45@yahoo.com
1238,2024-07-12T23:42:25.000Z,2024-07-13T00:36:25.000Z,1238,active,LÍVIA SOUZA,266.xxx.xxx-38,(67) 9xxxx-0919,livi*****za21@hotmail.com
1111,2024-07-12T23:34:05.000Z,2024-07-13T00:26:05.000Z,1111,active,GUILHERME XAVIER,775.xxx.xxx-80,(67) 9xxxx-5099,guil**********er32@live.com
1124,2024-07-12T23:30:13.000Z,2024-07-13T00:32:13.000Z,1124,inactive,DAVI CARVALHO,863.xxx.xxx-01,(67) 9xxxx-6776,davi*****alho@hotmail.com
1009,2024-07-12T23:28:52.000Z,2024-07-13T00:27:52.000Z,1009,active,BEATRIZ V. MORAES,982.xxx.xxx-48,(67) 9xxxx-7877,beat******raes@live.com
962,2024-07-12T23:28:49.000Z,2024-07-13T00:28:49.000Z,962,active,SAMUEL BRAGA,688.xxx.xxx-90,(67) 9xxxx-8319,samu******ga74@live.com
997,2024-07-12T23:26:54.000Z,2024-07-13T00:22:54.000Z,997,active,VITOR L. SOUZA,538.xxx.xxx-60,(67) 9xxxx-2145,vito*****za98@bol.com.br
977,2024-07-12T23:24:26.000Z,2024-07-13T00:12:26.000Z,977,active,NOAH ALBUQUERQUE,627.xxx.xxx-54,(67) 9xxxx-4622,noah**********ue99@hotmail.com
1222,2024-07-12T23:22:18.000Z,2024-07-13T00:25:18.000Z,1222,inactive,ALÍCIA BATISTA,654.xxx.xxx-64,(67) 9xxxx-5600,alic********ta51@hotmail.com
952,2024-07-12T23:21:05.000Z,2024-07-13T00:23:05.000Z,952,active,BENJAMIN O. XAVIER,938.xxx.xxx-07,(67) 9xxxx-1834,benj*******vier@bol.com.br
1137,2024-07-12T23:12:26.000Z,2024-07-13T00:07:26.000Z,1137,active,ANA LAURA FRANCO,438.xxx.xxx-44,(67) 9xxxx-9660,anal*********co38@hotmail.com
942,2024-07-12T23:04:44.000Z,2024-07-13T00:10:44.000Z,942,active,TERTULIANO REIS,860.xxx.xxx-07,(67) 9xxxx-3943,tert*********is98@bol.com.br
1092,2024-07-12T23:02:55.000Z,2024-07-12T23:51:55.000Z,1092,active,LORRAINE NOGUEIRA,322.xxx.xxx-09,(67) 9xxxx-6804,lorr***********ra34@live.com
1234,2024-07-12T23:00:53.000Z,2024-07-12T23:52:53.000Z,1234,inactive,LORRAINE CARVALHO,076.xxx.xxx-01,(67) 9xxxx-6421,lorr***********ho79@yahoo.com
1056,2024-07-12T22:58:25.000Z,2024-07-12T23:47:25.000Z,1056,active,ISABELLY NOGUEIRA,914.xxx.xxx-60,(67) 9xxxx-1556,isab***********ra54@hotmail.com
1118,2024-07-12T22:38:34.000Z,2024-07-12T23:30:34.000Z,1118,active,ISABELA OLIVEIRA,423.xxx.xxx-83,(67) 9xxxx-8291,isab********eira@gmail.com
1228,2024-07-12T22:35:48.000Z,2024-07-12T23:24:48.000Z,1228,active,DANIEL BATISTA,562.xxx.xxx-66,(67) 9xxxx-4694,dani********ta99@bol.com.br
1002,2024-07-12T22:34:23.000Z,2024-07-12T23:39:23.000Z,1002,active,MARIA CECÍLIA ALBUQUERQUE,839.xxx.xxx-23,(67) 9xxxx-1142,mari****************rque@bol.com.br
947,2024-07-12T22:31:55.000Z,2024-07-12T23:19:55.000Z,947,active,CARLOS PEREIRA,314.xxx.xxx-78,(67) 9xxxx-8965,carl******eira@yahoo.com
1088,2024-07-12T22:30:09.000Z,2024-07-12T23:22:09.000Z,1088,active,MEIRE U. BATISTA,441.xxx.xxx-86,(67) 9xxxx-1463,meir*****ista@gmail.com
1218,2024-07-12T22:27:17.000Z,2024-07-12T23:26:17.000Z,1218,active,DAVI MELO,587.xxx.xxx-09,(67) 9xxxx-8096,davi*melo@live.com
1110,2024-07-12T22:23:48.000Z,2024-07-12T23:21:48.000Z,1110,active,BENÍCIO NOGUEIRA,278.xxx.xxx-81,(67) 9xxxx-9008,beni********eira@gmail.com
1030,2024-07-12T22:23:43.000Z,2024-07-12T23:17:43.000Z,1030,active,BRUNA BATISTA,540.xxx.xxx-70,(67) 9xxxx-3609,brun*****ista@hotmail.com
1084,2024-07-12T22:21:56.000Z,2024-07-12T23:24:56.000Z,1084,active,FREDERICO A. BRAGA,715.xxx.xxx-27,(67) 9xxxx-4000,fred*******raga@bol.com.br
1164,2024-07-12T22:09:17.000Z,2024-07-12T22:55:17.000Z,1164,inactive,CALEBE COSTA,736.xxx.xxx-94,(67) 9xxxx-8889,cale****osta@yahoo.com
902,2024-07-12T22:07:03.000Z,2024-07-12T22:50:03.000Z,902,active,LAVÍNIA BARROS,525.xxx.xxx-22,(67) 9xxxx-2352,lavi******rros@bol.com.br
1075,2024-07-12T22:05:02.000Z,2024-07-12T22:57:02.000Z,1075,active,NOAH NOGUEIRA,671.xxx.xxx-82,(67) 9xxxx-6519,noah*****eira@gmail.com
1036,2024-07-12T22:03:13.000Z,2024-07-12T23:16:13.000Z,1036,active,LORENA COSTA,865.xxx.xxx-34,(67) 9xxxx-8972,lore*****sta3@live.com
1104,2024-07-12T22:00:31.000Z,2024-07-12T23:01:31.000Z,1104,active,DAVI LUCCA H. MORAES,285.xxx.xxx-50,(67) 9xxxx-1400,davi********raes@live.com
1200,2024-07-12T21:55:40.000Z,2024-07-12T23:03:40.000Z,1200,active,PAULA REIS,277.xxx.xxx-18,(67) 9xxxx-2434,paul**reis@gmail.com
1149,2024-07-12T21:54:06.000Z,2024-07-12T22:45:06.000Z,1149,active,ENZO BATISTA,023.xxx.xxx-40,(67) 9xxxx-1286,enzo******ta17@hotmail.com
1196,2024-07-12T21:46:22.000Z,2024-07-12T22:38:22.000Z,1196,active,ANTONELLA O. ALBUQUERQUE,512.xxx.xxx-00,(67) 9xxxx-7890,anto***************ue77@yahoo.com
1057,2024-07-12T21:34:58.000Z,2024-07-12T22:20:58.000Z,1057,active,EMANUEL BARROS,768.xxx.xxx-32,(67) 9xxxx-1546,eman********os88@bol.com.br
989,2024-07-12T21:24:49.000Z,2024-07-12T22:20:49.000Z,989,active,VÍCTOR MOREIRA,153.xxx.xxx-12,(67) 9xxxx-0794,vict******eira@gmail.com
938,2024-07-12T20:57:04.000Z,2024-07-12T21:49:04.000Z,938,active,ANTONELLA SANTOS,240.xxx.xxx-99,(67) 9xxxx-9181,anto*********tos0@live.com
917,2024-07-12T20:52:27.000Z,2024-07-12T21:55:27.000Z,917,inactive,DAVI LUCCA FRANCO,786.xxx.xxx-52,(67) 9xxxx-7210,davi********anco@hotmail.com
1233,2024-07-12T20:51:03.000Z,2024-07-12T21:52:03.000Z,1233,active,ANTONELLA BRAGA,086.xxx.xxx-07,(67) 9xxxx-2400,anto*******raga@hotmail.com
1049,2024-07-12T20:47:09.000Z,2024-07-12T22:02:09.000Z,1049,active,RICARDO SILVA,342.xxx.xxx-59,(67) 9xxxx-1565,rica*****ilva@yahoo.com
933,2024-07-12T20:39:25.000Z,2024-07-12T21:33:25.000Z,933,active,SOPHIA FRANCO,243.xxx.xxx-34,(67) 9xxxx-1425,soph*******co81@yahoo.com
936,2024-07-12T20:31:25.000Z,2024-07-12T21:26:25.000Z,936,active,ANTÔNIO NOGUEIRA,829.xxx.xxx-51,(67) 9xxxx-4213,anto********eira@hotmail.com
891,2024-07-12T20:30:54.000Z,2024-07-12T21:35:54.000Z,891,active,SOPHIA BRAGA,635.xxx.xxx-30,(67) 9xxxx-3663,soph******ga98@gmail.com
983,2024-07-12T20:25:54.000Z,2024-07-12T21:32:54.000Z,983,active,YURI SANTOS,511.xxx.xxx-61,(67) 9xxxx-7607,yuri*****os13@yahoo.com
968,2024-07-12T20:10:18.000Z,2024-07-12T21:08:18.000Z,968,inactive,VÍCTOR SANTOS,227.xxx.xxx-18,(67) 9xxxx-3633,vict*******os13@yahoo.com
1085,2024-07-12T20:10:18.000Z,2024-07-12T21:06:18.000Z,1085,inactive,NORBERTO MORAES,410.xxx.xxx-83,(67) 9xxxx-8281,norb*******raes@gmail.com
1140,2024-07-12T20:05:04.000Z,2024-07-12T20:59:04.000Z,1140,active,MARCELA NOGUEIRA,066.xxx.xxx-98,(67) 9xxxx-3511,marc********eira@yahoo.com
1006,2024-07-12T20:01:16.000Z,2024-07-12T20:58:16.000Z,1006,active,ÍGOR Y. BATISTA,308.xxx.xxx-60,(67) 9xxxx-2416,igor****ista@hotmail.com
910,2024-07-12T19:56:31.000Z,2024-07-12T20:54:31.000Z,910,active,BRUNA COSTA,075.xxx.xxx-07,(67) 9xxxx-8545,brun*****ta89@gmail.com
931,2024-07-12T19:55:13.000Z,2024-07-12T21:00:13.000Z,931,active,TALITA ALBUQUERQUE,971.xxx.xxx-21,(67) 9xxxx-2535,tali************ue33@bol.com.br
1100,2024-07-12T19:47:56.000Z,2024-07-12T20:40:56.000Z,1100,active,KARLA BARROS,463.xxx.xxx-05,(67) 9xxxx-8355,karl****rros@hotmail.com
1147,2024-07-12T19:39:39.000Z,2024-07-12T20:39:39.000Z,1147,active,ANTONELLA SANTOS,276.xxx.xxx-92,(67) 9xxxx-5811,anto*********tos7@gmail.com
1038,2024-07-12T19:35:02.000Z,2024-07-12T20:47:02.000Z,1038,active,ISABELA MOREIRA,441.xxx.xxx-07,(67) 9xxxx-7407,isab*********ra79@gmail.com
1122,2024-07-12T19:16:09.000Z,2024-07-12T20:21:09.000Z,1122,active,RICARDO MARTINS,136.xxx.xxx-84,(67) 9xxxx-9531,rica*********ns61@live.com
979,2024-07-12T19:15:41.000Z,2024-07-12T20:16:41.000Z,979,active,SÍLVIA MARTINS,974.xxx.xxx-78,(67) 9xxxx-6721,silv*******ins5@live.com
1144,2024-07-12T19:09:53.000Z,2024-07-12T20:15:53.000Z,1144,active,WARLEY FRANCO,657.xxx.xxx-17,(67) 9xxxx-3148,warl*****anco@yahoo.com
1202,2024-07-12T19:07:56.000Z,2024-07-12T20:06:56.000Z,1202,active,ISABEL O. BATISTA,614.xxx.xxx-38,(67) 9xxxx-6382,isab********ta55@live.com
1103,2024-07-12T19:03:45.000Z,2024-07-12T20:14:45.000Z,1103,active,SIRINEU FRANCO,263.xxx.xxx-02,(67) 9xxxx-7664,siri********co42@gmail.com
1220,2024-07-12T19:00:46.000Z,2024-07-12T19:58:46.000Z,1220,inactive,MARIANA SARAIVA,629.xxx.xxx-41,(67) 9xxxx-6267,mari*********va56@live.com
907,2024-07-12T14:57:12.000Z,2024-07-12T15:48:12.000Z,907,active,MARIANA NOGUEIRA,036.xxx.xxx-77,(67) 9xxxx-4873,mari********eira@yahoo.com
951,2024-07-12T14:53:09.000Z,2024-07-12T15:53:09.000Z,951,active,LAVÍNIA BRAGA,636.xxx.xxx-23,(67) 9xxxx-3302,lavi*****raga@hotmail.com
981,2024-07-12T14:52:40.000Z,2024-07-12T15:58:40.000Z,981,active,FREDERICO SOUZA,751.xxx.xxx-95,(67) 9xxxx-6713,fred*******ouza@hotmail.com
1180,2024-07-12T14:42:49.000Z,2024-07-12T15:46:49.000Z,1180,active,BENÍCIO A. MOREIRA,318.xxx.xxx-10,(67) 9xxxx-8356,beni*******eira@yahoo.com
1081,2024-07-12T14:41:31.000Z,2024-07-12T15:41:31.000Z,1081,active,THÉO MOREIRA,139.xxx.xxx-66,(67) 9xxxx-5140,theo****eira@yahoo.com
1181,2024-07-12T14:23:55.000Z,2024-07-12T15:28:55.000Z,1181,active,MANUELA SILVA,526.xxx.xxx-70,(67) 9xxxx-0280,manu*****ilva@yahoo.com
1221,2024-07-12T14:21:06.000Z,2024-07-12T15:19:06.000Z,1221,active,THÉO O. ALBUQUERQUE,551.xxx.xxx-18,(67) 9xxxx-8982,theo**********ue18@live.com
1016,2024-07-12T14:15:22.000Z,2024-07-12T15:22:22.000Z,1016,active,LORENA BRAGA,042.xxx.xxx-21,(67) 9xxxx-7459,lore****raga@live.com
1055,2024-07-12T13:59:28.000Z,2024-07-12T15:02:28.000Z,1055,active,FABRÍCIA MOREIRA,972.xxx.xxx-09,(67) 9xxxx-5210,fabr********eira@hotmail.com
939,2024-07-12T13:51:50.000Z,2024-07-12T14:54:50.000Z,939,active,BENJAMIN MACEDO,171.xxx.xxx-15,(67) 9xxxx-2142,benj*********do40@bol.com.br
1197,2024-07-12T13:42:51.000Z,2024-07-12T14:37:51.000Z,1197,active,MARIA JÚLIA OLIVEIRA,621.xxx.xxx-61,(67) 9xxxx-1060,mari************ira7@live.com
898,2024-07-12T13:40:32.000Z,2024-07-12T14:44:32.000Z,898,active,MÉRCIA MACEDO,696.xxx.xxx-82,(67) 9xxxx-8513,merc*****cedo@live.com
994,2024-07-12T13:31:31.000Z,2024-07-12T14:40:31.000Z,994,active,RAUL BATISTA,180.xxx.xxx-55,(67) 9xxxx-8392,raul****ista@gmail.com
987,2024-07-12T13:27:26.000Z,2024-07-12T14:24:26.000Z,987,active,FABRÍCIO CARVALHO,735.xxx.xxx-09,(67) 9xxxx-6893,fabr*********alho@bol.com.br
1010,2024-07-12T13:22:07.000Z,2024-07-12T14:25:07.000Z,1010,active,MÁRCIA REIS,628.xxx.xxx-89,(67) 9xxxx-4612,marc***reis@live.com
1065,2024-07-12T13:04:32.000Z,2024-07-12T14:05:32.000Z,1065,active,HEITOR FRANCO,585.xxx.xxx-46,(67) 9xxxx-7250,heit*****anco@bol.com.br
1045,2024-07-12T12:59:53.000Z,2024-07-12T14:10:53.000Z,1045,active,LORENZO SILVA,781.xxx.xxx-09,(67) 9xxxx-4802,lore*****ilva@gmail.com
1058,2024-07-12T12:54:45.000Z,2024-07-12T13:57:45.000Z,1058,active,LARA XAVIER,613.xxx.xxx-66,(67) 9xxxx-2106,lara*****er96@bol.com.br
1244,2024-07-12T12:48:58.000Z,2024-07-12T13:43:58.000Z,1244,active,ESTHER CARVALHO,443.xxx.xxx-88,(67) 9xxxx-7772,esth*******alho@yahoo.com
1048,2024-07-12T12:47:21.000Z,2024-07-12T13:37:21.000Z,1048,active,FELIPE SANTOS,054.xxx.xxx-02,(67) 9xxxx-3000,feli*****ntos@gmail.com
927,2024-07-12T12:39:49.000Z,2024-07-12T13:29:49.000Z,927,active,GUSTAVO BATISTA,479.xxx.xxx-96,(67) 9xxxx-4261,gust*******ista@live.com
978,2024-07-12T12:39:03.000Z,2024-07-12T13:50:03.000Z,978,active,ANA JÚLIA BATISTA,723.xxx.xxx-91,(67) 9xxxx-7772,anaj********ista@live.com
1021,2024-07-12T12:38:56.000Z,2024-07-12T13:36:56.000Z,1021,active,LÍVIA XAVIER,866.xxx.xxx-14,(67) 9xxxx-5205,livi****vier@live.com
963,2024-07-12T12:38:03.000Z,2024-07-12T13:33:03.000Z,963,active,WARLEY XAVIER,572.xxx.xxx-46,(67) 9xxxx-6633,warl*****vier@hotmail.com
1094,2024-07-12T12:38:00.000Z,2024-07-12T13:29:00.000Z,1094,active,MAITÊ CARVALHO,976.xxx.xxx-59,(67) 9xxxx-1910,mait******alho@gmail.com
1201,2024-07-12T12:35:33.000Z,2024-07-12T13:33:33.000Z,1201,active,JOANA I. SOUZA,511.xxx.xxx-12,(67) 9xxxx-2426,joan***ouza@hotmail.com
1008,2024-07-12T12:32:51.000Z,2024-07-12T13:30:51.000Z,1008,active,ELOÁ BATISTA,757.xxx.xxx-58,(67) 9xxxx-5874,eloa******ta63@yahoo.com
1127,2024-07-12T12:28:29.000Z,2024-07-12T13:30:29.000Z,1127,active,PAULA E. NOGUEIRA,721.xxx.xxx-74,(67) 9xxxx-8408,paul********ra84@bol.com.br
1073,2024-07-12T12:25:41.000Z,2024-07-12T13:29:41.000Z,1073,active,JOÃO PEDRO FRANCO,045.xxx.xxx-56,(67) 9xxxx-3694,joao**********co47@hotmail.com
1229,2024-07-12T12:25:19.000Z,2024-07-12T13:29:19.000Z,1229,active,DAVI LUCCA CARVALHO,010.xxx.xxx-05,(67) 9xxxx-5602,davi************ho80@yahoo.com
900,2024-07-12T12:22:49.000Z,2024-07-12T13:33:49.000Z,900,active,LÍVIA PEREIRA,194.xxx.xxx-38,(67) 9xxxx-2214,livi*****eira@yahoo.com
1112,2024-07-12T12:20:03.000Z,2024-07-12T13:25:03.000Z,1112,active,NOAH CARVALHO,152.xxx.xxx-99,(67) 9xxxx-9736,noah*****alho@bol.com.br
1025,2024-07-12T12:07:36.000Z,2024-07-12T13:01:36.000Z,1025,active,YANGO FRANCO,178.xxx.xxx-65,(67) 9xxxx-8506,yang******co36@gmail.com
943,2024-07-12T12:07:23.000Z,2024-07-12T13:02:23.000Z,943,active,LAVÍNIA MELO,141.xxx.xxx-15,(67) 9xxxx-3430,lavi*****elo8@bol.com.br
1214,2024-07-12T12:02:27.000Z,2024-07-12T13:06:27.000Z,1214,active,MARIA LUIZA BATISTA,635.xxx.xxx-87,(67) 9xxxx-3730,mari**********ista@live.com
1101,2024-07-12T12:00:08.000Z,2024-07-12T13:07:08.000Z,1101,active,ALESSANDRO NOGUEIRA,758.xxx.xxx-01,(67) 9xxxx-4809,ales*************ra47@yahoo.com
1032,2024-07-12T11:51:33.000Z,2024-07-12T12:48:33.000Z,1032,active,MARCOS BARROS,923.xxx.xxx-02,(67) 9xxxx-7661,marc*****rros@gmail.com
1052,2024-07-12T11:50:54.000Z,2024-07-12T12:57:54.000Z,1052,active,FABRÍCIO NOGUEIRA,507.xxx.xxx-01,(67) 9xxxx-3154,fabr*********eira@hotmail.com
1013,2024-07-12T11:49:55.000Z,2024-07-12T12:36:55.000Z,1013,active,ARTHUR BATISTA,126.xxx.xxx-28,(67) 9xxxx-1743,arth******ista@live.com
1115,2024-07-12T11:42:43.000Z,2024-07-12T12:32:43.000Z,1115,inactive,HENRIQUE REIS,633.xxx.xxx-27,(67) 9xxxx-6390,henr*******is81@live.com
1011,2024-07-12T11:40:45.000Z,2024-07-12T12:40:45.000Z,1011,active,MARIA EDUARDA REIS,586.xxx.xxx-59,(67) 9xxxx-0353,mari***********is89@hotmail.com
921,2024-07-12T11:40:22.000Z,2024-07-12T12:45:22.000Z,921,active,RAFAELA SARAIVA,972.xxx.xxx-47,(67) 9xxxx-7827,rafa********iva1@yahoo.com
918,2024-07-12T11:35:32.000Z,2024-07-12T12:20:32.000Z,918,active,CARLA I. COSTA,460.xxx.xxx-60,(67) 9xxxx-8460,carl*****ta48@live.com
1232,2024-07-12T11:33:16.000Z,2024-07-12T12:25:16.000Z,1232,active,ANTONELLA NOGUEIRA,181.xxx.xxx-72,(67) 9xxxx-4905,anto************ra33@live.com
1146,2024-07-12T11:32:29.000Z,2024-07-12T12:29:29.000Z,1146,active,REBECA MORAES,812.xxx.xxx-30,(67) 9xxxx-1950,rebe*******es58@gmail.com
906,2024-07-12T11:30:05.000Z,2024-07-12T12:25:05.000Z,906,active,JOÃO MIGUEL MOREIRA,724.xxx.xxx-21,(67) 9xxxx-9809,joao***********ira0@yahoo.com
919,2024-07-12T11:24:05.000Z,2024-07-12T12:34:05.000Z,919,active,BRUNA REIS,956.xxx.xxx-02,(67) 9xxxx-1515,brun**reis@bol.com.br
1019,2024-07-12T11:20:19.000Z,2024-07-12T12:15:19.000Z,1019,active,RICARDO MOREIRA,911.xxx.xxx-05,(67) 9xxxx-1173,rica*********ra87@hotmail.com
949,2024-07-12T11:17:11.000Z,2024-07-12T12:27:11.000Z,949,active,CAUÃ BATISTA,285.xxx.xxx-71,(67) 9xxxx-9804,caua******ta82@bol.com.br
1152,2024-07-12T11:14:22.000Z,2024-07-12T12:16:22.000Z,1152,inactive,MAITÊ BRAGA,842.xxx.xxx-21,(67) 9xxxx-7140,mait*****ga72@live.com
960,2024-07-12T10:53:56.000Z,2024-07-12T12:02:56.000Z,960,active,LAURA SANTOS,177.xxx.xxx-71,(67) 9xxxx-4128,laur****ntos@hotmail.com
1125,2024-07-12T10:46:59.000Z,2024-07-12T11:44:59.000Z,1125,active,GAEL BRAGA,908.xxx.xxx-35,(67) 9xxxx-9709,gael****ga42@live.com
908,2024-07-12T10:32:41.000Z,2024-07-12T11:26:41.000Z,908,active,RAFAEL PEREIRA,144.xxx.xxx-51,(67) 9xxxx-1240,rafa******eira@yahoo.com
1071,2024-07-12T10:29:30.000Z,2024-07-12T11:24:30.000Z,1071,active,EMANUELLY SOUZA,112.xxx.xxx-03,(67) 9xxxx-3608,eman*******ouza@bol.com.br
944,2024-07-12T10:28:13.000Z,2024-07-12T11:25:13.000Z,944,active,SILAS MORAES,394.xxx.xxx-53,(67) 9xxxx-3777,sila****raes@live.com
1121,2024-07-12T10:24:12.000Z,2024-07-12T11:18:12.000Z,1121,active,LEONARDO NOGUEIRA,468.xxx.xxx-07,(67) 9xxxx-4721,leon***********ra45@gmail.com
